n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
379,,,,"National Accounts Associate, Broker Dealer Business Development",investx.com,,Distribution,https://investx.bamboohr.com/careers/154,bamboohr,investx,154
380,,,,Senior Financial Analyst,bbh.com,Boston,,https://bbh.wd5.myworkdayjobs.com/en-US/BBH/job/Boston/Senior-Financial-Analyst_71978,workday,bbh|wd5|BBH,/job/Boston/Senior-Financial-Analyst_71978
381,,,,MENA Equities Quantitative Researcher,winton.com,"Abu Dhabi, United Arab Emirates",IMR,https://job-boards.eu.greenhouse.io/winton/jobs/4047683101,greenhouse,winton,4047683101
382,,,,"Associate, Private Capital Markets",capitaland.com,"Singapore, Central Singapore",,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902,workday,capitaland|wd3|CapitaLandGroup,/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902
383,,,,"Sr. Data Scientist, Programmatic Algorithms",impact.com,"New York City, NY",Product,https://job-boards.greenhouse.io/impact/jobs/8427973002,greenhouse,impact,8427973002
384,,,,"Investment Banking Associate, Capital Markets - New York",moelis.com,New York,,https://moelis.wd1.myworkdayjobs.com/en-US/Experienced-Hires/job/New-York/Investment-Banking-Associate--Capital-Markets---New-York_REQ102205-1,workday,moelis|wd1|Experienced-Hires,/job/New-York/Investment-Banking-Associate--Capital-Markets---New-York_REQ102205-1
385,,,,IT Software Asset Management Specialist,trustage.com,"Madison, WI",,https://trustage.wd1.myworkdayjobs.com/en-US/TruStage/job/Madison-WI/IT-Software-Asset-Management-Specialist_R-011950-1,workday,trustage|wd1|TruStage,/job/Madison-WI/IT-Software-Asset-Management-Specialist_R-011950-1
386,,,,"Equity Research Analyst - U.S. Small & Mid-Cap Quality Strategy, KAR",kayne.com,"Los Angeles, CA",,https://virtus.wd5.myworkdayjobs.com/en-US/KayneCareers/job/Los-Angeles-CA/Equity-Research-Analyst---US-Small---Mid-Cap-Quality-Strategy--KAR_R783-1,workday,virtus|wd5|KayneCareers,/job/Los-Angeles-CA/Equity-Research-Analyst---US-Small---Mid-Cap-Quality-Strategy--KAR_R783-1
387,,,,Experienced DI Trader,gelbergroup.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.greenhouse.io/gelbergroup/jobs/4656676006,greenhouse,gelbergroup,4656676006
388,rejected,,from the board,IT-upphandlare till Solna stad,sweden,Solna,,https://jobbsafari.se/jobb/it-upphandlare-till-solna-stad-sasrb-20502839,jobbsafari,sweden,20502839
389,,,,Datacentre Operations Engineer,xtxmarkets.com,"Singapore, Central, Singapore",Datacentre,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/7645996003,greenhouse,xtxmarketstechnologies,7645996003
390,,,,Software Engineer,simplextrading.com,Chicago,Development,https://job-boards.greenhouse.io/simplextrading/jobs/4409005008,greenhouse,simplextrading,4409005008
391,,,,"AI Engineering, TIFIN.ai",tifin.com,"Boulder, CO",Product + Engineering,https://tifin.com/careers/apply/?gh_jid=5818272004,greenhouse,tifin,5818272004
392,,,,Medium Frequency Quantitative Researcher ,tudor.com,"New York City, London, Singapore",Macro Pipeline,https://job-boards.greenhouse.io/tudorgroup/jobs/5358422,greenhouse,tudorgroup,5358422
393,,,,Quantitative Data Analyst,lazard.com,"Boston, United States",,https://icbpjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LazardProfessionalCareers/job/6148,oracle_hcm,icbpjb.fa.ocs.oraclecloud.com|LazardProfessionalCareers,6148
394,,,,Summer 2027 Portfolio Management Analyst,harrisonst.com,"Chicago,  IL",Portfolio Management,https://jobs.lever.co/harrisonst/15b41728-9422-462c-8be2-297612048644,lever,harrisonst,15b41728-9422-462c-8be2-297612048644
395,,,,AP3 söker två globala aktieförvaltare,ap3.se,"Stockholm, Sweden",Kapitalförvaltning,https://karriar.ap3.se/jobs/8166837-ap3-soker-tva-globala-aktieforvaltare,teamtailor,karriar.ap3.se,694c0d71-b293-4ac9-817a-d3975fd97ea1
396,,,,Summer Intern 2027 - Quantitative Trader,fiverings.com,New York,Quantitative Trading,https://job-boards.greenhouse.io/fiveringsllc/jobs/5139668008,greenhouse,fiveringsllc,5139668008
397,,,,Trainee Broker- CHN Deliverable Forwards (Mandarin Speaking),tpicap.com,Hong Kong,,https://tp.wd107.myworkdayjobs.com/en-US/TP-ICAP/job/Hong-Kong/Trainee-Broker--CHN-DF--Native-Mandarin-Speaking-_R5606,workday,tp|wd107|TP-ICAP,/job/Hong-Kong/Trainee-Broker--CHN-DF--Native-Mandarin-Speaking-_R5606
398,,,,"Investment Banking Analyst- Real Assets Debt Advisory (London, UK)",alantra.com,UK - London,,https://alantra.wd3.myworkdayjobs.com/en-US/Alantra/job/UK---London/Investment-Banking-Analyst--Real-Assets-Debt-Advisory--London--UK-_JR454,workday,alantra|wd3|Alantra,/job/UK---London/Investment-Banking-Analyst--Real-Assets-Debt-Advisory--London--UK-_JR454
399,rejected,,from the board,Kassa/Service,sweden,Stockholm,,https://jobbsafari.se/jobb/kassaservice-sasrb-20442213,jobbsafari,sweden,20442213
400,,,,Fund Accounting Oversight Specialist – Private Markets,mandg.com,2 Locations,,https://mgpru.wd3.myworkdayjobs.com/en-US/mandgprudential/job/London/Fund-Accounting-Oversight-Specialist---Private-Markets_R19514,workday,mgpru|wd3|mandgprudential,/job/London/Fund-Accounting-Oversight-Specialist---Private-Markets_R19514
401,,,,Portfolio Implementation Associate,alliancebernstein.com,"Nashville, Tennessee",,https://abglobal.wd1.myworkdayjobs.com/en-US/alliancebernsteincareers/job/Nashville-Tennessee/Portfolio-Implementation-Associate_R0018821,workday,abglobal|wd1|alliancebernsteincareers,/job/Nashville-Tennessee/Portfolio-Implementation-Associate_R0018821
402,,,,Senior AI Engineer,dawncapital.com,"New York, New York, USA",Engineering,https://www.collibra.com/us/en/company/careers/job-listing/?gh_jid=8132499,greenhouse,collibra,8132499
403,,,,Data Management Analyst – AI Governance (12 Month FTC),priceforbes.com,"Ardonagh Specialty, London, United Kingdom",Ardonagh Specialty - IT,https://ardonaghspeciality.teamtailor.com/jobs/8032109-data-management-analyst-ai-governance-12-month-ftc,teamtailor,ardonaghspeciality,81a07d22-604d-4f60-8530-9a82fff7655a
404,,,,"Sr. Data Scientist, Translational Research",lightbank.com,Chicago; Redwood City; New York City,,https://tempus.wd5.myworkdayjobs.com/en-US/Tempus_Careers/job/Chicago/Sr-Data-Scientist--Translational-Research_JR202600424,workday,tempus|wd5|Tempus_Careers,/job/Chicago/Sr-Data-Scientist--Translational-Research_JR202600424
405,rejected,,mechanical engieering job,Thermal - Fluids Analyst I / II,reveillevc.com,Los Angeles,Reactor Hardware Engineering,https://jobs.ashbyhq.com/Antares/13b0d7cc-152f-4a1a-a28a-c09ba92e0096,ashby,Antares,13b0d7cc-152f-4a1a-a28a-c09ba92e0096
406,,,,Trader (Physical Commodity/ Sales exp/ No exp welcomed!),singapore,"Singapore, D02 Anson, Tanjong Pagar",,https://www.mycareersfuture.gov.sg/job/sales/trader-trust-recruit-00234fb9092f0aeacdc93c10deb7a7fa,mycareersfuture,singapore,00234fb9092f0aeacdc93c10deb7a7fa
407,,,,Senior Credit Risk Analyst,btv.vc,"New York, NY",Credit & Risk,https://job-boards.greenhouse.io/coast/jobs/6161102004,greenhouse,coast,6161102004
408,rejected,,from the board,Business Controller,sweden,Södertälje,,https://jobbsafari.se/jobb/business-controller-sssca-20495957,jobbsafari,sweden,20495957
409,rejected,,physics job,"Senior Software Engineer, Multiphysics Simulation",reveillevc.com,Los Angeles,Nuclear Engineering,https://jobs.ashbyhq.com/Antares/f9c1158a-55db-4a6c-91a0-36a6f7f57869,ashby,Antares,f9c1158a-55db-4a6c-91a0-36a6f7f57869
410,,,,Senior Underwriter - North America Casualty Reinsurance,axiscapital.com,5 Locations,,https://axiscapital.wd1.myworkdayjobs.com/en-US/axiscareers/job/New-York-NY/Senior-Underwriter---North-America-Casualty-Reinsurance_REQ06678,workday,axiscapital|wd1|axiscareers,/job/New-York-NY/Senior-Underwriter---North-America-Casualty-Reinsurance_REQ06678
411,,,,"Associate, Asset Management",quadreal.com,London,,https://quadreal.wd10.myworkdayjobs.com/en-US/quadreal/job/London/Associate--Asset-Management_R0006883,workday,quadreal|wd10|quadreal,/job/London/Associate--Asset-Management_R0006883
412,,,,Senior Trading Associate,kaleelcompany.com,"Hybrid - Dallas, TX",Trading Operations,https://job-boards.greenhouse.io/fartherfinance/jobs/4673926005,greenhouse,fartherfinance,4673926005
413,,,,"Institutional Distribution Associate, Digital Assets",galaxy.com,"New York, NY",Trading,https://job-boards.greenhouse.io/galaxydigitalservices/jobs/6114560004,greenhouse,galaxydigitalservices,6114560004
414,,,,Market Data Administrator,rothschildandco.com,London,,https://rothschildandco.wd3.myworkdayjobs.com/en-US/RothschildAndCo_Lateral/job/London/Market-Data-Administrator_JR016217,workday,rothschildandco|wd3|RothschildAndCo_Lateral,/job/London/Market-Data-Administrator_JR016217
415,rejected,,from the board,Två kundansvariga redovisningskonsulter till affärsområde Värdepapper / KC,sweden,Stockholm,,https://jobbsafari.se/jobb/tva-kundansvariga-redovisningskonsulter-till-affarsomrade-vardepapper-kc-sasrb-20431263,jobbsafari,sweden,20431263
416,,,,Securities Services Operations Associate SR,umb.com,Kansas City MO; St. Louis MO; Milwaukee WI; DE - Wilmington - 405 Silverside Road,,https://umb.wd1.myworkdayjobs.com/en-US/UMBExternal/job/Kansas-City-MO/Securities-Services-Operations-Associate-SR_R-9246,workday,umb|wd1|UMBExternal,/job/Kansas-City-MO/Securities-Services-Operations-Associate-SR_R-9246
417,,,,Quantitative Researcher | Trading Team,jumptrading.com,London,Front Office ,https://www.jumptrading.com/hr/job?gh_jid=3115552,greenhouse,jumptrading,3115552
418,,,,Treasury Coordinator,berkshireresidentialinvestments.com,Boston Headquarters,Treasury,https://job-boards.greenhouse.io/berkshiregroupllc/jobs/4358059009,greenhouse,berkshiregroupllc,4358059009
419,,,,Software Engineer: State Estimation & Prediction,inflection.fund,"Los Angeles, US",Engineering,https://job-boards.eu.greenhouse.io/lodestarspace/jobs/4661398101,greenhouse,lodestarspace,4661398101
420,,,,Product Controller,caxton.com,,Finance,https://apply.workable.com/j/00D89B4A7E,workable,caxton,00D89B4A7E
421,,,,Experienced Software Engineer - US,ctceurope.com,"Chicago, Illinois, United States; New York, New York, United States",Technology,https://job-boards.greenhouse.io/chicagotrading/jobs/4369884005,greenhouse,chicagotrading,4369884005
422,,,,Machine Learning Researcher,janestreet.com,"New York, New York, United States",Machine Learning,https://www.janestreet.com/join-jane-street/apply/4276720002?gh_jid=4276720002,greenhouse,janestreet,4276720002
423,,,,Quantitative Developer,midpointmarkets.com,"San Francisco, Japan, Australia, New Zealand, South Korea, Singapore, UAE, Israel, EU",Development,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955615008,greenhouse,midpointmarkets,4955615008
424,,,,Quantitative Researcher,omico.net,"New York, NY, United States",Trading,https://www.oldmissioncapital.com/careers/?gh_jid=4461365003,greenhouse,oldmissioncapital,4461365003
425,,,,Quantitative Trader ,itgeurope.com,Singapore,Trading,https://job-boards.greenhouse.io/virtu/jobs/4232867002,greenhouse,virtu,4232867002
426,rejected,,accounting job,Fund Accounting (Asset Management) / 회계 (자산운용관리) (AM6),esr.com,,Korea,https://apply.workable.com/j/FBDB802E68,workable,esr-group,FBDB802E68
427,,,,Quantitative Trader,omico.net,London,Trading,https://www.oldmissioncapital.com/careers/?gh_jid=4455441003,greenhouse,oldmissioncapital,4455441003
428,,,,Senior Quantitative Researcher - Interest Rates,transmarketgroup.com,"Chicago, Illinois, United States",Quantitative Trading,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151557007?gh_jid=5151557007,greenhouse,transmarketgroup,5151557007
429,,,,Senior Analyst,invesco.com,"London, London",,https://invesco.wd1.myworkdayjobs.com/en-US/IVZ/job/London-London/Senior-Analyst_R-15073,workday,invesco|wd1|IVZ,/job/London-London/Senior-Analyst_R-15073
430,rejected,,from the board,Inköpare för UBW Inköp support,openings.incluso.se,"Stockholm, Stockholms län",Inköpare,https://arbetsformedlingen.se/platsbanken/annonser/31370154,jobtech,jobstream,31370154
431,rejected,,from the board,Oil & Gas Analyst,singapore,"Singapore, D09 Cairnhill, Orchard, River Valley",,https://www.mycareersfuture.gov.sg/job/others/oil-gas-analyst-hartree-partners-singapore-cf8105b4c307834711d917683bcd9492,mycareersfuture,singapore,cf8105b4c307834711d917683bcd9492
432,,,,"Senior Data Scientist, Costing",cherry.vc,"Waltham, MA",Data Science and Engineering ,https://job-boards.greenhouse.io/xometry/jobs/4774824007,greenhouse,xometry,4774824007
433,rejected,,phd required,"PhD Degree Required - Quantitative Analyst/Programmer, Mortgage Trading Desk (RMBS)",cerberus.com,"New York, NY",,https://cerberus.wd1.myworkdayjobs.com/en-US/CerberusCareers/job/New-York-NY/PhD-Degree-Required---Quantitative-Analyst-Programmer--Mortgage-Trading-Desk--RMBS-_R1616,workday,cerberus|wd1|CerberusCareers,/job/New-York-NY/PhD-Degree-Required---Quantitative-Analyst-Programmer--Mortgage-Trading-Desk--RMBS-_R1616
434,,,,Investment Grade Corporate Trader,westernasset.com,"Pasadena, California, United States of America",,https://franklintempleton.wd5.myworkdayjobs.com/en-US/Jobs-WAM/job/Pasadena-California-United-States-of-America/Trader_867386,workday,franklintempleton|wd5|Jobs-WAM,/job/Pasadena-California-United-States-of-America/Trader_867386
435,,,,Legal Structuring - Infrastructure Investments,pantheon.com,"New York, New York, United States",Investment,https://job-boards.greenhouse.io/pantheonpublic/jobs/8653498002,greenhouse,pantheonpublic,8653498002
436,,,,AI Architect,seic.com,USA - PA - Oaks,,https://seic.wd1.myworkdayjobs.com/en-US/SEI_Global_Services/job/USA---PA---Oaks/AI-Architect_R0036615,workday,seic|wd1|SEI_Global_Services,/job/USA---PA---Oaks/AI-Architect_R0036615
437,,,,"Senior Analyst, Healthcare Capital Markets",transwesterninvest.com,"Remote - Florida; Houston, TX; Dallas, TX",,https://transwestern.wd1.myworkdayjobs.com/en-US/TWCareers/job/Remote---Florida/Senior-Analyst--Healthcare-Capital-Markets_R0006234,workday,transwestern|wd1|TWCareers,/job/Remote---Florida/Senior-Analyst--Healthcare-Capital-Markets_R0006234
438,,,,Trader - Program Trading & FX Team,artisanpartnersuk.com,"San Francisco, CA",Investments,https://www.artisanpartners.com/careers/career-opportunities.html?gh_jid=7927183,greenhouse,artisanpartners,7927183
439,rejected,,from the board,Inköpare för UBW Inköp support,sweden,Stockholm,,https://jobbsafari.se/jobb/inkopare-for-ubw-inkop-support-sasrb-20502283,jobbsafari,sweden,20502283
440,,,,Quantitative Researcher - Systematic ,ctceurope.com,"Chicago, Illinois, United States; New York, New York, United States",Trading & Quant,https://job-boards.greenhouse.io/chicagotrading/jobs/4564801005,greenhouse,chicagotrading,4564801005
441,,,,"Associate, Investment & Markets Research",bbrpartners.com,"New York, NY",Investment Research,https://www.bbrpartners.com/careers/positions/?gh_jid=8035621,greenhouse,bbrpartners,8035621
442,,,,Portfolio Engineer,bridgewater.com,"Westport, CT ",Investment Implementation,https://job-boards.greenhouse.io/bridgewater89/jobs/8750665002,greenhouse,bridgewater89,8750665002
443,rejected,,ib job - telltale is asking for ib experience word and excel,Equity Capital Markets - Associate,rothschildandco.com,London,,https://rothschildandco.wd3.myworkdayjobs.com/en-US/RothschildAndCo_Lateral/job/London/Private-Equity-Capital-Markets---Associate_JR014712,workday,rothschildandco|wd3|RothschildAndCo_Lateral,/job/London/Private-Equity-Capital-Markets---Associate_JR014712
444,,,,Senior Data Scientist,trustbank.sg,Singapore,Technology,https://job-boards.greenhouse.io/trustbank/jobs/7792231003,greenhouse,trustbank,7792231003
445,,,,"Senior Quantitative Researcher, Options",teza.com,London,Research,https://jobs.ashbyhq.com/teza-technologies/2001ca6c-5588-49d0-9cb6-8626492571c2,ashby,teza-technologies,2001ca6c-5588-49d0-9cb6-8626492571c2
446,,,,Senior AI Compute Infrastructure Engineer,payward.com,United Kingdom,Engineering,https://jobs.ashbyhq.com/kraken.com/055adaf0-a15b-40f3-89ab-dc5ab4fa719e,ashby,kraken.com,055adaf0-a15b-40f3-89ab-dc5ab4fa719e
447,,,,Senior Catastrophe Modelling Analyst,insurance.archgroup.com,"London, United Kingdom",,https://archgroup.wd1.myworkdayjobs.com/en-US/careers/job/London-United-Kingdom/Senior-Catastrophe-Modelling-Analyst_R26_622,workday,archgroup|wd1|careers,/job/London-United-Kingdom/Senior-Catastrophe-Modelling-Analyst_R26_622
448,,,,"Analyst, MBS Trader",conning.com,"Hartford, CT",,https://conning.wd503.myworkdayjobs.com/en-US/conningcareers/job/Hartford-CT/VP--ABS-Trader_JR1123,workday,conning|wd503|conningcareers,/job/Hartford-CT/VP--ABS-Trader_JR1123
449,,,,Senior Underwriter/Data Scientist - London,descartesunderwriting.com,"London, United Kingdom",Underwriting,https://careers.descartesunderwriting.com/jobs/5449832-senior-underwriter-data-scientist-london,teamtailor,careers.descartesunderwriting.com,061b4d3a-f008-43c4-9be4-ea069875e464
450,rejected,,real estate job,"Associate, Brokerage",jll.com,"Denver, CO",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Denver-CO/Associate--Brokerage_REQ513703-1,workday,jll|wd1|jllcareers,/job/Denver-CO/Associate--Brokerage_REQ513703-1
451,,,,Digital Deployment Engineer,jll.com,"Chandler, AZ; Hillsboro, OR",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Chandler-AZ/Digital-Deployment-Engineer_REQ531519-1,workday,jll|wd1|jllcareers,/job/Chandler-AZ/Digital-Deployment-Engineer_REQ531519-1
452,,,,Product Performance Actuary ,ethos.com,Remote US,Actuarial,https://job-boards.greenhouse.io/ethoslife/jobs/8574159002,greenhouse,ethoslife,8574159002
453,rejected,,from the board,Kampanjplanerare till Hemköp!,sweden,Stockholm,,https://jobbsafari.se/jobb/kampanjplanerare-till-hemkop-sasrb-20494816,jobbsafari,sweden,20494816
454,,,,Treasury Processor,oneamerica.com,Indianapolis Tower,Accounting & Finance,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=1a156300-240c-4bdc-8e74-7ca17caab3c1,ukg,ONE1003ONEA|02f5e999-587f-441c-83e0-b6effa8094b2,1a156300-240c-4bdc-8e74-7ca17caab3c1
455,,,,"Investor Relations Analyst - Atlanta, GA",cortland.com,"Atlanta, Georgia, United States",Client Relations and Capital Markets,https://job-boards.greenhouse.io/cortland/jobs/4294722009,greenhouse,cortland,4294722009
456,,,,Quant Researcher,bluecrestcapital.com,"Singapore, Central Singapore, Singapore",Technology - QR,https://job-boards.greenhouse.io/bluecrestcapitalmanagement/jobs/7763385003,greenhouse,bluecrestcapitalmanagement,7763385003
457,,,,Experienced Trader (DV Commodities),dvtrading.co,New York,DV Commodities,https://job-boards.greenhouse.io/dvtrading/jobs/4219811005,greenhouse,dvtrading,4219811005
458,,,,"NPL/RPL Trader, Analyst/Associate ",pretium.com,"New York, New York",Residential Credit,https://job-boards.greenhouse.io/pretiumpartnersllc/jobs/8702062002,greenhouse,pretiumpartnersllc,8702062002
459,,,,Pricing and Offer Strategy Senior Analyst,ambitenergy.com,"Irving, Texas",,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Pricing-and-Offer-Strategy-Senior-Analyst_40016125-2,workday,vst|wd5|vistra_careers,/job/Irving-Texas/Pricing-and-Offer-Strategy-Senior-Analyst_40016125-2
460,,,,Product Specialist Solutions - Associate ,icapitalnetwork.com,US CO - Colorado Springs,Compliance Solutions,https://job-boards.greenhouse.io/icapitalnetwork/jobs/8615832002,greenhouse,icapitalnetwork,8615832002
461,,,,Quantitative Technologist (Full-Time - C++ Developer) ,radixtrading.com,"Chicago, New York, Amsterdam",Research Technology & Trading Systems,https://job-boards.greenhouse.io/radixuniversity/jobs/8500240002,greenhouse,radixuniversity,8500240002
462,,,,Senior Investment Consultant,marshmma.com,Chicago - 155 Wacker; St. Louis - 800 Market; Minneapolis - South Seventh,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Chicago---155-Wacker/Senior-Investment-Consultant-III_R_356324,workday,mmc|wd1|MMC,/job/Chicago---155-Wacker/Senior-Investment-Consultant-III_R_356324
463,,,,Graduate Quantitative Trader,blackedge.com,Chicago,Trading,https://job-boards.greenhouse.io/blackedgecapital/jobs/4703824005,greenhouse,blackedgecapital,4703824005
464,,,,"Associate - Finance (Revenue, Treasury & Analytics)",pjtpartners.com,London,,https://pjtpartners.wd1.myworkdayjobs.com/en-US/Careers/job/London/Associate---Finance--Revenue--Treasury---Analytics-_R0003298,workday,pjtpartners|wd1|Careers,/job/London/Associate---Finance--Revenue--Treasury---Analytics-_R0003298
465,,,,Treasury Implementation Consultant (German-Speaking),castleisland.vc,"London, UK",Service & Delivery,https://ripple.com/careers/all-jobs/job/8009442?gh_jid=8009442,greenhouse,ripple,8009442
466,relevant,junior_0_2,perfect match,Quantitative Equity Researcher,seic.com,GBR - London,,https://seic.wd1.myworkdayjobs.com/en-US/SEI_Global_Services/job/GBR---London/Quantitative-Equity-Researcher_R0034268-1,workday,seic|wd1|SEI_Global_Services,/job/GBR---London/Quantitative-Equity-Researcher_R0034268-1
467,,,,Sales Trader (Scandinavian Markets),otcflow.com,Amsterdam,Sales,https://otcflow.bamboohr.com/careers/174,bamboohr,otcflow,174
468,,,,Quantitative Researcher,midpointmarkets.com,"San Francisco, Japan, Australia, New Zealand, South Korea, Singapore, UAE, Israel, EU",Research,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955603008,greenhouse,midpointmarkets,4955603008
469,,,,Quantitative Developer,vaticlabs.ai,New York,Quantitative Research & Trading,https://job-boards.greenhouse.io/vaticlabs/jobs/598228,greenhouse,vaticlabs,598228
470,,,,Senior Research Analyst,russellinvestments.com,London,,https://russell.wd5.myworkdayjobs.com/en-US/russellinvestments/job/London/Senior-Research-Analyst_R-04081-1,workday,russell|wd5|russellinvestments,/job/London/Senior-Research-Analyst_R-04081-1
471,rejected,,from the board,Make-Ready Specialist - The Trestles Apartments,greystar.com,"The Trestles Apartments, Stafford, TX",,https://greystar.wd1.myworkdayjobs.com/en-US/External/job/The-Trestles-Apartments-Stafford-TX/Make-Ready-Specialist---The-Trestles-Apartments_R0196975,workday,greystar|wd1|External,/job/The-Trestles-Apartments-Stafford-TX/Make-Ready-Specialist---The-Trestles-Apartments_R0196975
472,,,,Trade Support Specialist,brevanhoward.com,London (82),,https://wd3.myworkdaysite.com/en-US/BH_ExternalCareers/job/London-82/Trade-Support-Specialist_JR101535-2,workday,brevanhoward|wd3|BH_ExternalCareers|myworkdaysite.com,/job/London-82/Trade-Support-Specialist_JR101535-2
473,rejected,,from the board,Regeringskansliet söker Rättssakkunniga till Finansdepartementet,regeringen.se,"Stockholm, Stockholms län",Kanslijurist,https://arbetsformedlingen.se/platsbanken/annonser/31350628,jobtech,jobstream,31350628
474,rejected,,from the board,China Economy & Government Reporter - Singapore,singapore,"Singapore, D01 Marina, Raffles Place, People's Park, Cecil",,https://www.mycareersfuture.gov.sg/job/banking-finance/china-economy-government-reporter-singapore-bloomberg-singapore-18c7d2616aa2ded5fb6046531e97f543,mycareersfuture,singapore,18c7d2616aa2ded5fb6046531e97f543
475,rejected,,from the board,Corporate Secretary,coeli.com,Coeli Stockholm HK,,https://coeli.careers.haileyhr.app/sv-SE/job/e632dcb6-8606-4468-a51c-fb374ee6acf5/1af507ea-37eb-4071-8c15-025b97a5ed1b/97aaa720-2bcb-41ab-acba-b3b3d00d2264,hailey,coeli,1af507ea-37eb-4071-8c15-025b97a5ed1b
476,,,,Risk Modelling Data Expert,ayvens.com,Amsterdam; Paris; Madrid Majadahonda,,https://ayvens.wd3.myworkdayjobs.com/en-US/AyvensCareers/job/Amsterdam/Risk-Modelling-Data-Expert_JR_10040116-2,workday,ayvens|wd3|AyvensCareers,/job/Amsterdam/Risk-Modelling-Data-Expert_JR_10040116-2
477,,,,Research & Portfolio Management Engineer - Specialized Investments Group,aqr.com,"Greenwich, CT",Engineering,https://careers.aqr.com/jobs?gh_jid=7943790&gh_jid=7943790,greenhouse,aqr,7943790
478,,,,"Analyst, Private Credit - Portfolio & Account Management",antares.com,Atlanta,,https://antares.wd5.myworkdayjobs.com/en-US/antares/job/Atlanta/Analyst--Private-Credit---Portfolio---Account-Management_R628,workday,antares|wd5|antares,/job/Atlanta/Analyst--Private-Credit---Portfolio---Account-Management_R628
479,,,,Equity Research Analyst - US Healthcare,lazard.com,"New York, United States",,https://icbpjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LazardProfessionalCareers/job/6406,oracle_hcm,icbpjb.fa.ocs.oraclecloud.com|LazardProfessionalCareers,6406
480,,,,"Associate, Strategic Partnerships",ares.com,"New York, NY",,https://aresmgmt.wd1.myworkdayjobs.com/en-US/External/job/New-York-NY/Senior-Associate--Strategic-Partnerships_R7402,workday,aresmgmt|wd1|External,/job/New-York-NY/Senior-Associate--Strategic-Partnerships_R7402
481,rejected,,devops is pure dev role - worse than quant dev,Senior DevOps Engineer - Trading Platforms,pepperstone.com,,IT,https://apply.workable.com/j/4CB0F0B29E,workable,pepperstone,4CB0F0B29E
482,,,,Portfolio Controller,rclco.com,"Los Angeles, Denver",RCLCO Fund Advisors,https://job-boards.greenhouse.io/rclco/jobs/8134251,greenhouse,rclco,8134251
483,,,,Market Data Sr. Java Developer,mizuhogroup.com,"New York, NY (1271 AOA/6th Ave)",,https://mizuho.wd1.myworkdayjobs.com/en-US/mizuhoamericas/job/New-York-NY-1271-AOA6th-Ave/Market-Data-Sr-Java-Developer_R6948,workday,mizuho|wd1|mizuhoamericas,/job/New-York-NY-1271-AOA6th-Ave/Market-Data-Sr-Java-Developer_R6948
484,rejected,,from the board,Software Engineer,jobstream,"Stockholm, Stockholms län",Backend-utvecklare,https://arbetsformedlingen.se/platsbanken/annonser/31360554,jobtech,jobstream,31360554
485,rejected,,from the board,Inköpare med fokus på UBW-support,jobs.avaron.se,"Stockholm, Stockholms län",Inköpare,https://arbetsformedlingen.se/platsbanken/annonser/31366824,jobtech,jobstream,31366824
486,rejected,,this is a real estate brokerage job,Brokerage Coordinator,transwesterninvest.com,"Washington, DC",,https://transwestern.wd1.myworkdayjobs.com/en-US/TWCareers/job/Washington-DC/Brokerage-Coordinator_R0006287-1,workday,transwestern|wd1|TWCareers,/job/Washington-DC/Brokerage-Coordinator_R0006287-1
487,,,,"Agentic Product Builder, Sr. Associate - State Street Investment Managment",statestreet.com,"Boston, Massachusetts",,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Agentic-Product-Builder--Sr-Associate---State-Street-Investment-Managment_R-796094,workday,statestreet|wd1|Global,/job/Boston-Massachusetts/Agentic-Product-Builder--Sr-Associate---State-Street-Investment-Managment_R-796094
488,rejected,,from the board,"Market Head, Nordics",sweden,Stockholm,,https://jobbsafari.se/jobb/market-head-nordics-scsom-20500030,jobbsafari,sweden,20500030
489,,,,Sr. Treasury ALM & Analytics Analyst ,toyotafinancial.com,"Plano, Texas",,https://toyota.wd503.myworkdayjobs.com/en-US/TMNA/job/Plano-Texas/Sr-Treasury-ALM---Analytics-Analyst-_10331282,workday,toyota|wd503|TMNA,/job/Plano-Texas/Sr-Treasury-ALM---Analytics-Analyst-_10331282
